,Title,Type,Release Year,Rating,Duration,Genres,Vote Average
2679,Swiss Army Man,MOVIE,2016,R,97,"['fantasy', 'drama', 'romance', 'comedy']",6.935
2680,Swiss Army Man,MOVIE,2016,R,97,"['fantasy', 'drama', 'romance', 'comedy']",6.935
2681,Swiss Army Man,MOVIE,2016,R,97,"['fantasy', 'drama', 'romance', 'comedy']",6.935
2682,Swiss Army Man,MOVIE,2016,R,97,"['fantasy', 'drama', 'romance', 'comedy']",6.935
2683,Nine to Five,MOVIE,1980,PG,110,['comedy'],6.933
2684,Woman of the Year,MOVIE,1942,Unknown,114,"['comedy', 'drama', 'sport', 'romance']",6.931
2685,Woman of the Year,MOVIE,1942,Unknown,114,"['comedy', 'drama', 'sport', 'romance']",6.931
2686,Woman of the Year,MOVIE,1942,Unknown,114,"['comedy', 'drama', 'sport', 'romance']",6.931
2687,Woman of the Year,MOVIE,1942,Unknown,114,"['comedy', 'drama', 'sport', 'romance']",6.931
2688,Elvis on Tour,MOVIE,1972,G,93,"['music', 'documentation']",6.925
2689,Elvis on Tour,MOVIE,1972,G,93,"['music', 'documentation']",6.925
2690,Metropolitan,MOVIE,1990,PG-13,99,"['romance', 'comedy', 'drama']",6.924
2691,Metropolitan,MOVIE,1990,PG-13,99,"['romance', 'comedy', 'drama']",6.924
2692,Metropolitan,MOVIE,1990,PG-13,99,"['romance', 'comedy', 'drama']",6.924
2693,Superman vs. The Elite,MOVIE,2012,PG-13,76,"['animation', 'action']",6.92
2694,Superman vs. The Elite,MOVIE,2012,PG-13,76,"['animation', 'action']",6.92
2695,The Witches,MOVIE,1990,PG,91,"['fantasy', 'horror', 'comedy', 'family', 'thriller', 'action', 'european']",6.919
2696,The Witches,MOVIE,1990,PG,91,"['fantasy', 'horror', 'comedy', 'family', 'thriller', 'action', 'european']",6.919
2697,The Witches,MOVIE,1990,PG,91,"['fantasy', 'horror', 'comedy', 'family', 'thriller', 'action', 'european']",6.919
2698,The Witches,MOVIE,1990,PG,91,"['fantasy', 'horror', 'comedy', 'family', 'thriller', 'action', 'european']",6.919
2699,The Witches,MOVIE,1990,PG,91,"['fantasy', 'horror', 'comedy', 'family', 'thriller', 'action', 'european']",6.919
2700,The Witches,MOVIE,1990,PG,91,"['fantasy', 'horror', 'comedy', 'family', 'thriller', 'action', 'european']",6.919
2701,The Witches,MOVIE,1990,PG,91,"['fantasy', 'horror', 'comedy', 'family', 'thriller', 'action', 'european']",6.919
2702,Step Up Revolution,MOVIE,2012,PG-13,99,"['drama', 'romance', 'music']",6.918
2703,Step Up Revolution,MOVIE,2012,PG-13,99,"['drama', 'romance', 'music']",6.918
2704,Step Up Revolution,MOVIE,2012,PG-13,99,"['drama', 'romance', 'music']",6.918
2705,Shot Caller,MOVIE,2017,R,121,"['thriller', 'drama', 'crime']",6.918
2706,Shot Caller,MOVIE,2017,R,121,"['thriller', 'drama', 'crime']",6.918
2707,Shot Caller,MOVIE,2017,R,121,"['thriller', 'drama', 'crime']",6.918
2708,Cameraperson,MOVIE,2017,Unknown,102,"['documentation', 'war', 'history']",6.917
2709,Cameraperson,MOVIE,2017,Unknown,102,"['documentation', 'war', 'history']",6.917
2710,Cameraperson,MOVIE,2017,Unknown,102,"['documentation', 'war', 'history']",6.917
2711,White Chicks,MOVIE,2004,PG-13,109,"['comedy', 'crime']",6.917
2712,White Chicks,MOVIE,2004,PG-13,109,"['comedy', 'crime']",6.917
2713,Green Lantern: First Flight,MOVIE,2009,PG-13,75,"['animation', 'action', 'documentation']",6.912
2714,Green Lantern: First Flight,MOVIE,2009,PG-13,75,"['animation', 'action', 'documentation']",6.912
2715,Green Lantern: First Flight,MOVIE,2009,PG-13,75,"['animation', 'action', 'documentation']",6.912
2716,Tom & Jerry,MOVIE,2021,PG,101,"['comedy', 'animation', 'family', 'fantasy', 'action']",6.912
2717,Tom & Jerry,MOVIE,2021,PG,101,"['comedy', 'animation', 'family', 'fantasy', 'action']",6.912
2718,Tom & Jerry,MOVIE,2021,PG,101,"['comedy', 'animation', 'family', 'fantasy', 'action']",6.912
2719,Tom & Jerry,MOVIE,2021,PG,101,"['comedy', 'animation', 'family', 'fantasy', 'action']",6.912
2720,Tom & Jerry,MOVIE,2021,PG,101,"['comedy', 'animation', 'family', 'fantasy', 'action']",6.912
2721,Barbarian,MOVIE,2022,R,102,"['thriller', 'horror']",6.91
2722,Barbarian,MOVIE,2022,R,102,"['thriller', 'horror']",6.91
2723,The Pilgrim,MOVIE,1923,Unknown,59,"['comedy', 'western']",6.907
2724,The Pilgrim,MOVIE,1923,Unknown,59,"['comedy', 'western']",6.907
2725,The Witch,MOVIE,2015,R,92,"['drama', 'horror', 'thriller', 'history', 'fantasy', 'european']",6.906
2726,The Witch,MOVIE,1906,Unknown,13,"['family', 'fantasy']",6.2
2727,The Witch,MOVIE,2015,R,92,"['drama', 'horror', 'thriller', 'history', 'fantasy', 'european']",6.906
2728,The Witch,MOVIE,1906,Unknown,13,"['family', 'fantasy']",6.2
2729,The Witch,MOVIE,2015,R,92,"['drama', 'horror', 'thriller', 'history', 'fantasy', 'european']",6.906
2730,The Witch,MOVIE,1906,Unknown,13,"['family', 'fantasy']",6.2
2731,The Witch,MOVIE,2015,R,92,"['drama', 'horror', 'thriller', 'history', 'fantasy', 'european']",6.906
2732,The Witch,MOVIE,1906,Unknown,13,"['family', 'fantasy']",6.2
2733,The Witch,MOVIE,2015,R,92,"['drama', 'horror', 'thriller', 'history', 'fantasy', 'european']",6.906
2734,The Witch,MOVIE,1906,Unknown,13,"['family', 'fantasy']",6.2
2735,The Witch,MOVIE,2015,R,92,"['drama', 'horror', 'thriller', 'history', 'fantasy', 'european']",6.906
2736,The Witch,MOVIE,1906,Unknown,13,"['family', 'fantasy']",6.2
2737,The Big Chill,MOVIE,1983,R,101,"['comedy', 'drama', 'european']",6.906
2738,The Big Chill,MOVIE,1983,R,101,"['comedy', 'drama', 'european']",6.906
2739,The Big Chill,MOVIE,1983,R,101,"['comedy', 'drama', 'european']",6.906
2740,All Star Superman,MOVIE,2011,PG,70,"['animation', 'action']",6.905
2741,All Star Superman,MOVIE,2011,PG,70,"['animation', 'action']",6.905
2742,Frequently Asked Questions About Time Travel,MOVIE,2009,PG-13,83,"['comedy', 'drama', 'scifi']",6.904
2743,Frequently Asked Questions About Time Travel,MOVIE,2009,PG-13,83,"['comedy', 'drama', 'scifi']",6.904
2744,Frequently Asked Questions About Time Travel,MOVIE,2009,PG-13,83,"['comedy', 'drama', 'scifi']",6.904
2745,Dr. Jack,MOVIE,1922,Unknown,60,"['comedy', 'romance']",6.904
2746,Dr. Jack,MOVIE,1922,Unknown,60,"['comedy', 'romance']",6.904
2747,Bumping Into Broadway,MOVIE,1919,Unknown,25,['comedy'],6.904
2748,Ice on Fire,MOVIE,2019,Unknown,98,['documentation'],6.902
2749,Frank,MOVIE,2014,R,96,"['comedy', 'drama', 'european', 'music']",6.9
2750,Frank,MOVIE,2014,R,96,"['comedy', 'drama', 'european', 'music']",6.9
2751,Frank,MOVIE,2014,R,96,"['comedy', 'drama', 'european', 'music']",6.9
2752,Frank,MOVIE,2014,R,96,"['comedy', 'drama', 'european', 'music']",6.9
2753,Tie Me Up! Tie Me Down!,MOVIE,1990,NC-17,111,"['drama', 'romance', 'comedy', 'crime', 'european']",6.9
2754,Tie Me Up! Tie Me Down!,MOVIE,1990,NC-17,111,"['drama', 'romance', 'comedy', 'crime', 'european']",6.9
2755,Tie Me Up! Tie Me Down!,MOVIE,1990,NC-17,111,"['drama', 'romance', 'comedy', 'crime', 'european']",6.9
2756,Tie Me Up! Tie Me Down!,MOVIE,1990,NC-17,111,"['drama', 'romance', 'comedy', 'crime', 'european']",6.9
2757,Tie Me Up! Tie Me Down!,MOVIE,1990,NC-17,111,"['drama', 'romance', 'comedy', 'crime', 'european']",6.9
2758,The Tin Drum,MOVIE,1979,R,142,"['drama', 'war', 'european']",6.9
2759,The Tin Drum,MOVIE,1979,R,142,"['drama', 'war', 'european']",6.9
2760,The Tin Drum,MOVIE,1979,R,142,"['drama', 'war', 'european']",6.9
2761,Pride and Prejudice,MOVIE,1940,Unknown,117,"['drama', 'romance']",6.9
2762,Pride and Prejudice,MOVIE,1940,Unknown,117,"['drama', 'romance']",6.9
2763,A Man's Story,MOVIE,2012,Unknown,98,['documentation'],6.9
2764,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2765,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2766,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2767,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2768,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2769,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2770,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2771,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2772,Space Jam: A New Legacy,MOVIE,2021,PG,120,"['comedy', 'family', 'scifi', 'sport', 'crime', 'war', 'animation', 'action', 'fantasy']",6.9
2773,Some Kind of Wonderful,MOVIE,1987,PG-13,95,"['drama', 'romance', 'european']",6.9
2774,Some Kind of Wonderful,MOVIE,1987,PG-13,95,"['drama', 'romance', 'european']",6.9
2775,Some Kind of Wonderful,MOVIE,1987,PG-13,95,"['drama', 'romance', 'european']",6.9
2776,An Eastern Westerner,MOVIE,1920,Unknown,27,"['comedy', 'western']",6.9
2777,An Eastern Westerner,MOVIE,1920,Unknown,27,"['comedy', 'western']",6.9
2778,The Perfect Weapon,MOVIE,2020,Unknown,87,['documentation'],6.9
2779,Mona Lisa,MOVIE,1986,R,100,"['drama', 'romance', 'crime']",6.9
2780,Mona Lisa,MOVIE,1986,R,100,"['drama', 'romance', 'crime']",6.9
2781,Mona Lisa,MOVIE,1986,R,100,"['drama', 'romance', 'crime']",6.9
2782,In Which We Serve,MOVIE,1942,Unknown,114,"['drama', 'war']",6.9
2783,In Which We Serve,MOVIE,1942,Unknown,114,"['drama', 'war']",6.9
2784,Stromboli,MOVIE,1950,Unknown,105,"['drama', 'european']",6.9
2785,Stromboli,MOVIE,1950,Unknown,105,"['drama', 'european']",6.9
2786,Autism: The Musical,MOVIE,2007,Unknown,93,"['documentation', 'music']",6.9
2787,Autism: The Musical,MOVIE,2007,Unknown,93,"['documentation', 'music']",6.9
2788,Game Change,MOVIE,2012,Unknown,118,"['drama', 'history', 'european']",6.9
2789,Game Change,MOVIE,2012,Unknown,118,"['drama', 'history', 'european']",6.9
2790,Game Change,MOVIE,2012,Unknown,118,"['drama', 'history', 'european']",6.9
2791,Lewis Black:  Black on Broadway,MOVIE,2004,Unknown,58,"['comedy', 'documentation']",6.9
2792,Lewis Black:  Black on Broadway,MOVIE,2004,Unknown,58,"['comedy', 'documentation']",6.9
2793,Sinister,MOVIE,2012,R,110,"['thriller', 'horror']",6.9
2794,Sinister,MOVIE,2012,R,110,"['thriller', 'horror']",6.9
2795,A Taste of Honey,MOVIE,1961,Unknown,100,['drama'],6.9
2796,Notorious,MOVIE,2009,R,122,"['history', 'music', 'drama', 'crime']",6.9
2797,Notorious,MOVIE,2009,R,122,"['history', 'music', 'drama', 'crime']",6.9
2798,Notorious,MOVIE,2009,R,122,"['history', 'music', 'drama', 'crime']",6.9
2799,Notorious,MOVIE,2009,R,122,"['history', 'music', 'drama', 'crime']",6.9
2800,LEGO DC Super Hero Girls: Super-Villain High,MOVIE,2018,Unknown,78,"['action', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",6.9
2801,LEGO DC Super Hero Girls: Super-Villain High,MOVIE,2018,Unknown,78,"['action', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",6.9
2802,LEGO DC Super Hero Girls: Super-Villain High,MOVIE,2018,Unknown,78,"['action', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",6.9
2803,LEGO DC Super Hero Girls: Super-Villain High,MOVIE,2018,Unknown,78,"['action', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",6.9
2804,LEGO DC Super Hero Girls: Super-Villain High,MOVIE,2018,Unknown,78,"['action', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",6.9
2805,LEGO DC Super Hero Girls: Super-Villain High,MOVIE,2018,Unknown,78,"['action', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",6.9
2806,My Favorite Shapes by Julio Torres,MOVIE,2019,Unknown,57,['comedy'],6.9
2807,The Fence (La Barda),MOVIE,2011,Unknown,36,"['documentation', 'drama']",6.9
2808,The Fence (La Barda),MOVIE,2011,Unknown,36,"['documentation', 'drama']",6.9
2809,The Coward,MOVIE,1965,Unknown,70,"['drama', 'romance']",6.9
2810,The Coward,MOVIE,1965,Unknown,70,"['drama', 'romance']",6.9
2811,Enemy,MOVIE,2013,R,91,"['thriller', 'drama']",6.9
2812,Enemy,MOVIE,2013,R,91,"['thriller', 'drama']",6.9
2813,Journeys with George,MOVIE,2003,Unknown,79,['documentation'],6.9
2814,Force Majeure,MOVIE,2014,R,118,"['drama', 'comedy', 'european']",6.9
2815,Force Majeure,MOVIE,2014,R,118,"['drama', 'comedy', 'european']",6.9
2816,Force Majeure,MOVIE,2014,R,118,"['drama', 'comedy', 'european']",6.9
2817,King Tweety,MOVIE,2022,PG,72,"['animation', 'comedy', 'family']",6.9
2818,King Tweety,MOVIE,2022,PG,72,"['animation', 'comedy', 'family']",6.9
2819,King Tweety,MOVIE,2022,PG,72,"['animation', 'comedy', 'family']",6.9
2820,Mandabi,MOVIE,1968,Unknown,90,"['comedy', 'drama']",6.9
2821,Mandabi,MOVIE,1968,Unknown,90,"['comedy', 'drama']",6.9
2822,A King in New York,MOVIE,1957,G,104,"['comedy', 'drama']",6.9
2823,A King in New York,MOVIE,1957,G,104,"['comedy', 'drama']",6.9
2824,The Mystery of D.B. Cooper,MOVIE,2020,Unknown,87,"['documentation', 'crime', 'history']",6.9
2825,The Mystery of D.B. Cooper,MOVIE,2020,Unknown,87,"['documentation', 'crime', 'history']",6.9
2826,The Mystery of D.B. Cooper,MOVIE,2020,Unknown,87,"['documentation', 'crime', 'history']",6.9
2827,Divergent,MOVIE,2014,PG-13,139,"['action', 'scifi']",6.9
2828,Divergent,MOVIE,2014,PG-13,139,"['action', 'scifi']",6.9
2829,Locke,MOVIE,2014,R,85,['drama'],6.9
2830,Einstein and Eddington,MOVIE,2008,PG-13,90,"['drama', 'history']",6.9
2831,Einstein and Eddington,MOVIE,2008,PG-13,90,"['drama', 'history']",6.9
2832,For Neda,MOVIE,2010,Unknown,67,"['documentation', 'history']",6.9
2833,For Neda,MOVIE,2010,Unknown,67,"['documentation', 'history']",6.9
2834,David Lynch: The Art Life,MOVIE,2017,Unknown,88,['documentation'],6.9
2835,Bill Maher: The Decider,MOVIE,2007,Unknown,60,"['comedy', 'documentation']",6.9
2836,Bill Maher: The Decider,MOVIE,2007,Unknown,60,"['comedy', 'documentation']",6.9
2837,Jagged,MOVIE,2021,Unknown,99,"['documentation', 'music']",6.9
2838,Jagged,MOVIE,2021,Unknown,99,"['documentation', 'music']",6.9
2839,Recount,MOVIE,2008,PG-13,111,"['drama', 'history']",6.9
2840,Recount,MOVIE,2008,PG-13,111,"['drama', 'history']",6.9
2841,L'Argent,MOVIE,1983,Unknown,85,"['drama', 'european', 'crime']",6.9
2842,L'Argent,MOVIE,1983,Unknown,85,"['drama', 'european', 'crime']",6.9
2843,L'Argent,MOVIE,1983,Unknown,85,"['drama', 'european', 'crime']",6.9
2844,The Crying Game,MOVIE,1992,R,112,"['drama', 'thriller', 'crime', 'romance', 'sport']",6.9
2845,The Crying Game,MOVIE,1992,R,112,"['drama', 'thriller', 'crime', 'romance', 'sport']",6.9
2846,The Crying Game,MOVIE,1992,R,112,"['drama', 'thriller', 'crime', 'romance', 'sport']",6.9
2847,The Crying Game,MOVIE,1992,R,112,"['drama', 'thriller', 'crime', 'romance', 'sport']",6.9
2848,The Crying Game,MOVIE,1992,R,112,"['drama', 'thriller', 'crime', 'romance', 'sport']",6.9
2849,Shake! Otis at Monterey,MOVIE,1987,Unknown,19,"['documentation', 'music']",6.9
2850,Shake! Otis at Monterey,MOVIE,1987,Unknown,19,"['documentation', 'music']",6.9
2851,The Night Porter,MOVIE,1974,R,118,"['drama', 'romance', 'war', 'european']",6.9
2852,The Night Porter,MOVIE,1974,R,118,"['drama', 'romance', 'war', 'european']",6.9
2853,The Night Porter,MOVIE,1974,R,118,"['drama', 'romance', 'war', 'european']",6.9
2854,The Night Porter,MOVIE,1974,R,118,"['drama', 'romance', 'war', 'european']",6.9
2855,The Jacket,MOVIE,2005,R,103,"['scifi', 'fantasy', 'thriller', 'drama', 'european']",6.9
2856,The Jacket,MOVIE,2005,R,103,"['scifi', 'fantasy', 'thriller', 'drama', 'european']",6.9
2857,The Jacket,MOVIE,2005,R,103,"['scifi', 'fantasy', 'thriller', 'drama', 'european']",6.9
2858,The Jacket,MOVIE,2005,R,103,"['scifi', 'fantasy', 'thriller', 'drama', 'european']",6.9
2859,The Jacket,MOVIE,2005,R,103,"['scifi', 'fantasy', 'thriller', 'drama', 'european']",6.9
2860,GoldenEye,MOVIE,1995,PG-13,130,"['thriller', 'action']",6.9
2861,GoldenEye,MOVIE,1995,PG-13,130,"['thriller', 'action']",6.9
2862,Batman Returns,MOVIE,1992,PG-13,126,"['fantasy', 'action', 'crime']",6.9
2863,Batman Returns,MOVIE,1992,PG-13,126,"['fantasy', 'action', 'crime']",6.9
2864,Batman Returns,MOVIE,1992,PG-13,126,"['fantasy', 'action', 'crime']",6.9
2865,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,MOVIE,2022,Unknown,79,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",6.9
2866,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,MOVIE,2022,Unknown,79,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",6.9
2867,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,MOVIE,2022,Unknown,79,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",6.9
2868,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,MOVIE,2022,Unknown,79,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",6.9
2869,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,MOVIE,2022,Unknown,79,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",6.9
2870,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,MOVIE,2022,Unknown,79,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",6.9
2871,Batman: Soul of the Dragon,MOVIE,2021,R,83,"['action', 'crime', 'fantasy', 'animation']",6.9
2872,Batman: Soul of the Dragon,MOVIE,2021,R,83,"['action', 'crime', 'fantasy', 'animation']",6.9
2873,Batman: Soul of the Dragon,MOVIE,2021,R,83,"['action', 'crime', 'fantasy', 'animation']",6.9
2874,Batman: Soul of the Dragon,MOVIE,2021,R,83,"['action', 'crime', 'fantasy', 'animation']",6.9
2875,Tom and Jerry Cowboy Up!,MOVIE,2022,G,75,"['western', 'family', 'animation', 'comedy']",6.9
2876,Tom and Jerry Cowboy Up!,MOVIE,2022,G,75,"['western', 'family', 'animation', 'comedy']",6.9
2877,Tom and Jerry Cowboy Up!,MOVIE,2022,G,75,"['western', 'family', 'animation', 'comedy']",6.9
2878,Tom and Jerry Cowboy Up!,MOVIE,2022,G,75,"['western', 'family', 'animation', 'comedy']",6.9
2879,Manhunt: The Inside Story of the Hunt for Bin Laden,MOVIE,2013,Unknown,100,"['documentation', 'history', 'war']",6.9
2880,Manhunt: The Inside Story of the Hunt for Bin Laden,MOVIE,2013,Unknown,100,"['documentation', 'history', 'war']",6.9
2881,Manhunt: The Inside Story of the Hunt for Bin Laden,MOVIE,2013,Unknown,100,"['documentation', 'history', 'war']",6.9
2882,Summertime,MOVIE,1955,Unknown,100,"['comedy', 'drama', 'romance']",6.9
2883,Summertime,MOVIE,1955,Unknown,100,"['comedy', 'drama', 'romance']",6.9
2884,Summertime,MOVIE,1955,Unknown,100,"['comedy', 'drama', 'romance']",6.9
2885,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,MOVIE,2016,Unknown,78,['comedy'],6.9
2886,Icebox,MOVIE,2018,Unknown,86,['drama'],6.9
2887,Confirmation,MOVIE,2016,Unknown,110,"['drama', 'history']",6.9
2888,Confirmation,MOVIE,2016,Unknown,110,"['drama', 'history']",6.9
2889,Mona Lisa Smile,MOVIE,2003,PG-13,117,"['romance', 'drama']",6.9
2890,Mona Lisa Smile,MOVIE,2003,PG-13,117,"['romance', 'drama']",6.9
2891,Lean on Pete,MOVIE,2018,R,121,"['drama', 'sport', 'family']",6.9
2892,Lean on Pete,MOVIE,2018,R,121,"['drama', 'sport', 'family']",6.9
2893,Lean on Pete,MOVIE,2018,R,121,"['drama', 'sport', 'family']",6.9
2894,The War of the Roses,MOVIE,1989,R,116,"['comedy', 'drama', 'romance']",6.9
2895,The War of the Roses,MOVIE,1989,R,116,"['comedy', 'drama', 'romance']",6.9
2896,The War of the Roses,MOVIE,1989,R,116,"['comedy', 'drama', 'romance']",6.9
2897,Banksy Does New York,MOVIE,2015,Unknown,79,['documentation'],6.9
2898,The Trans List,MOVIE,2016,Unknown,57,['documentation'],6.9
2899,South Central,MOVIE,1992,R,99,"['crime', 'drama']",6.9
2900,South Central,MOVIE,1992,R,99,"['crime', 'drama']",6.9
2901,All That Breathes,MOVIE,2022,Unknown,97,['documentation'],6.9
2902,The Murder of Fred Hampton,MOVIE,1972,Unknown,88,"['documentation', 'crime', 'history']",6.9
2903,The Murder of Fred Hampton,MOVIE,1972,Unknown,88,"['documentation', 'crime', 'history']",6.9
2904,The Murder of Fred Hampton,MOVIE,1972,Unknown,88,"['documentation', 'crime', 'history']",6.9
2905,Aquaman,MOVIE,2018,PG-13,143,"['action', 'fantasy', 'scifi']",6.899
2906,Aquaman,MOVIE,2018,PG-13,143,"['action', 'fantasy', 'scifi']",6.899
2907,Aquaman,MOVIE,2018,PG-13,143,"['action', 'fantasy', 'scifi']",6.899
2908,Terror of Mechagodzilla,MOVIE,1975,G,83,"['action', 'family', 'scifi', 'drama']",6.893
2909,Terror of Mechagodzilla,MOVIE,1975,G,83,"['action', 'family', 'scifi', 'drama']",6.893
2910,Terror of Mechagodzilla,MOVIE,1975,G,83,"['action', 'family', 'scifi', 'drama']",6.893
2911,Terror of Mechagodzilla,MOVIE,1975,G,83,"['action', 'family', 'scifi', 'drama']",6.893
2912,The Bad News Bears,MOVIE,1976,PG,102,"['comedy', 'sport', 'drama', 'family']",6.891
2913,The Bad News Bears,MOVIE,1976,PG,102,"['comedy', 'sport', 'drama', 'family']",6.891
