,Type,Title,Country,Release Year,Rating,Duration,Genres,Vote Average
1047,MOVIE,Lara Croft: Tomb Raider - The Cradle of Life,"['US', 'DE', 'HK', 'JP', 'GB']",2003,PG-13,117,"['thriller', 'fantasy', 'action', 'european']",5.7
1105,MOVIE,Superman Returns,['US'],2006,PG-13,154,"['action', 'scifi']",5.7
1145,MOVIE,The Vagina Monologues,['US'],2007,Unknown,76,"['comedy', 'documentation', 'drama']",5.7
148,MOVIE,His Royal Slyness,['US'],1920,Unknown,27,['comedy'],5.7
145,MOVIE,I Cover the Waterfront,['US'],1933,Unknown,75,"['drama', 'romance', 'crime']",5.7
1984,MOVIE,Cold Pursuit,"['US', 'CA', 'FR', 'GB']",2019,R,119,"['thriller', 'action', 'comedy', 'crime', 'drama']",5.7
1320,MOVIE,Dirty Driving: Thundercars Of Indiana,['US'],2008,Unknown,68,"['sport', 'documentation']",5.7
554,MOVIE,The Texas Chainsaw Massacre 2,['US'],1986,Unknown,101,"['comedy', 'horror']",5.7
2235,MOVIE,Year One: A Political Odyssey,['US'],2022,PG-13,90,['documentation'],5.7
1116,MOVIE,Eight Legged Freaks,"['AU', 'US']",2002,PG-13,99,"['comedy', 'horror', 'thriller', 'scifi', 'action']",5.7
822,MOVIE,Disturbing Behavior,"['US', 'AU']",1998,R,84,"['horror', 'scifi', 'thriller', 'european']",5.7
1881,MOVIE,The Show,['US'],2017,R,104,"['drama', 'thriller']",5.7
2313,MOVIE,Brothers by Blood,"['FR', 'US', 'BE']",2021,R,90,"['crime', 'action', 'drama']",5.7
1907,MOVIE,"The Games of the V Olympiad Stockholm, 1912","['SE', 'CH']",2017,Unknown,170,"['documentation', 'sport', 'european']",5.7
1704,MOVIE,Angela,['US'],2015,Unknown,99,['drama'],5.7
2288,MOVIE,Atsuko Okatsuka: The Intruder,['US'],2022,R,60,['comedy'],5.7
618,MOVIE,Blame It on Rio,['US'],1984,R,100,"['comedy', 'romance']",5.7
620,MOVIE,El Diablo,['US'],1990,PG-13,115,"['western', 'comedy']",5.7
479,MOVIE,The Holy Man,['IN'],1965,Unknown,65,"['comedy', 'drama']",5.7
537,MOVIE,Joe Versus the Volcano,['US'],1990,PG,102,"['romance', 'comedy']",5.7
1352,MOVIE,Top Ten Monks,['US'],2010,Unknown,29,['documentation'],5.7
1350,MOVIE,Tsunami: The Aftermath,['US'],2006,Unknown,186,['drama'],5.7
2287,MOVIE,Santa Camp,['US'],2022,Unknown,92,"['documentation', 'reality']",5.7
1497,MOVIE,Annabelle,['US'],2014,R,99,"['horror', 'thriller']",5.7
1353,MOVIE,"No Contract, No Cookies: The Stella D'Oro Strike",['US'],2010,Unknown,39,['documentation'],5.7
2113,MOVIE,Bittu,['IN'],2020,Unknown,17,['drama'],5.7
1964,MOVIE,Let Them All Talk,['US'],2020,R,113,"['comedy', 'drama']",5.7
1515,MOVIE,Life of Crime,['US'],2014,R,94,"['crime', 'comedy']",5.7
496,MOVIE,The Olympics in Mexico,['MX'],1969,Unknown,160,"['documentation', 'sport']",5.7
1085,MOVIE,The Stepford Wives,['US'],2004,PG-13,93,"['horror', 'thriller', 'comedy', 'scifi']",5.691
619,MOVIE,Cadillac Man,['US'],1990,R,97,"['comedy', 'drama', 'crime']",5.681
823,MOVIE,Boomerang,['US'],1992,R,117,"['romance', 'comedy', 'drama', 'european']",5.667
626,MOVIE,Armed and Dangerous,['US'],1986,PG-13,88,"['comedy', 'action', 'crime']",5.661
718,MOVIE,Hellraiser III: Hell on Earth,['US'],1992,R,93,['horror'],5.655
866,MOVIE,Mickey Blue Eyes,"['US', 'GB']",1999,PG-13,98,"['comedy', 'romance', 'crime']",5.652
1129,MOVIE,My Best Friend's Girl,['US'],2008,R,101,"['romance', 'comedy']",5.651
315,MOVIE,The Unsinkable Molly Brown,['US'],1964,Unknown,128,"['comedy', 'romance', 'western']",5.632
752,MOVIE,Buffy the Vampire Slayer,['US'],1992,PG-13,86,"['horror', 'comedy', 'action', 'fantasy']",5.628
1594,MOVIE,House Party: Tonight's the Night,['US'],2013,R,80,['comedy'],5.613
2301,MOVIE,Dear Rider: The Jake Burton Story,['AT'],2021,R,91,"['documentation', 'sport']",5.6
1257,MOVIE,Last Days,['US'],2005,R,97,"['drama', 'music']",5.6
1452,MOVIE,Mondays at Racine,['US'],2012,Unknown,39,[],5.6
1394,MOVIE,Tim and Eric's Billion Dollar Movie,['US'],2012,R,92,['comedy'],5.6
1894,MOVIE,DC Super Hero Girls: Intergalactic Games,['US'],2017,Unknown,76,"['animation', 'family']",5.6
1179,MOVIE,Plastic Disasters,['US'],2006,Unknown,60,['documentation'],5.6
941,MOVIE,Lillehammer ’94: 16 Days of Glory,['US'],1994,Unknown,209,"['documentation', 'sport']",5.6
1981,MOVIE,The Beach Bum,"['US', 'FR', 'CH', 'GB']",2019,R,95,"['comedy', 'european']",5.6
2275,MOVIE,The Best Families,"['CO', 'PE']",2022,Unknown,105,"['drama', 'comedy']",5.6
1157,MOVIE,Catch That Kid,['US'],2004,PG,92,"['action', 'crime', 'family', 'comedy']",5.6
1695,MOVIE,I Am Wrath,['US'],2016,R,92,"['action', 'crime', 'drama', 'thriller']",5.6
1374,MOVIE,Hall Pass,['US'],2011,R,105,"['romance', 'comedy']",5.6
728,MOVIE,House on Haunted Hill,['US'],1999,R,93,"['thriller', 'crime', 'fantasy', 'horror']",5.6
1224,MOVIE,Taxi,"['US', 'FR']",2004,PG-13,97,"['action', 'thriller', 'crime', 'comedy', 'european']",5.6
1206,MOVIE,Good Boy!,['US'],2003,PG,84,"['comedy', 'drama', 'family', 'fantasy', 'scifi']",5.6
2032,MOVIE,The Field Guide to Evil,"['HU', 'IN', 'NZ', 'PL', 'TR', 'US', 'AT', 'GR']",2019,R,117,['horror'],5.6
1718,MOVIE,Come and Find Me,['US'],2016,R,112,"['drama', 'thriller', 'romance']",5.6
1215,MOVIE,"George Lopez: Tall, Dark & Chicano",['US'],2009,Unknown,90,"['comedy', 'documentation']",5.6
1036,MOVIE,Æon Flux,['US'],2005,PG-13,93,"['scifi', 'action', 'thriller', 'crime']",5.6
2317,MOVIE,The Intruder,"['AR', 'MX']",2021,Unknown,95,"['thriller', 'horror']",5.6
729,MOVIE,Reindeer Games,['US'],2000,R,104,"['thriller', 'drama', 'action', 'crime']",5.6
783,MOVIE,The Enemy Within,['GB'],1994,Unknown,86,"['drama', 'thriller']",5.6
1832,MOVIE,The Last Face,['US'],2017,R,130,"['drama', 'romance', 'war']",5.6
612,MOVIE,The Fly II,"['US', 'CA']",1989,R,105,"['horror', 'thriller', 'scifi', 'drama']",5.6
1209,MOVIE,"You, Me and Dupree",['US'],2006,PG-13,108,"['comedy', 'romance']",5.585
839,MOVIE,White Mile,['US'],1994,R,96,"['drama', 'thriller', 'sport']",5.583
243,MOVIE,10,['US'],1979,R,122,"['comedy', 'romance']",5.583
1061,MOVIE,The Day the Earth Stood Still,"['US', 'CA']",2008,PG-13,103,"['drama', 'scifi', 'thriller']",5.583
141,MOVIE,The Hilarious Posters,['FR'],1906,Unknown,3,"['fantasy', 'comedy']",5.569
1675,MOVIE,Regression,"['US', 'CA', 'ES']",2015,R,106,"['horror', 'thriller', 'crime', 'drama', 'european']",5.559
1175,MOVIE,Miss March,['US'],2009,R,89,"['comedy', 'romance']",5.546
1925,MOVIE,Hellboy,"['BG', 'CA', 'FR', 'PT', 'US']",2019,R,121,"['horror', 'fantasy', 'scifi', 'action']",5.541
1780,MOVIE,Leatherface,['US'],2017,R,87,"['thriller', 'horror', 'crime']",5.541
1149,MOVIE,Suspect Zero,"['US', 'DE', 'GB']",2004,R,99,"['thriller', 'crime', 'horror', 'european']",5.537
1242,MOVIE,Garfield: A Tail of Two Kitties,"['GB', 'US']",2006,PG,78,"['animation', 'comedy', 'family', 'fantasy']",5.533
1409,MOVIE,One for the Money,['US'],2012,PG-13,91,"['comedy', 'thriller', 'romance', 'action', 'crime']",5.529
1071,MOVIE,Shutter,['US'],2008,PG-13,85,"['thriller', 'horror']",5.524
733,MOVIE,"Dude, Where's My Car?",['US'],2000,PG-13,84,"['comedy', 'scifi']",5.521
1264,MOVIE,Johnson Family Vacation,['US'],2004,PG-13,97,['comedy'],5.516
1694,MOVIE,The Transporter Refueled,"['FR', 'BE', 'CN']",2015,PG-13,95,"['action', 'thriller', 'crime', 'european']",5.512
2176,MOVIE,We're All Going to the World's Fair,['US'],2022,Unknown,86,"['horror', 'drama']",5.5
2213,MOVIE,Call Me Miss Cleo,['US'],2022,R,90,['documentation'],5.5
2270,MOVIE,Primera,['CL'],2021,Unknown,96,['documentation'],5.5
2197,MOVIE,The Janes,['US'],2022,Unknown,101,['documentation'],5.5
1160,MOVIE,Nine,"['IT', 'US']",2009,PG-13,112,"['drama', 'romance']",5.5
1234,MOVIE,Never Die Alone,['US'],2004,R,88,"['drama', 'crime', 'thriller', 'action']",5.5
2121,MOVIE,Mezquite's Heart,['MX'],2019,Unknown,80,['drama'],5.5
1936,MOVIE,Native Son,['US'],2019,NC-17,114,['drama'],5.5
1151,MOVIE,Studs Terkel: Listening to America,['US'],2009,Unknown,40,['documentation'],5.5
1150,MOVIE,Dinner with Friends,['US'],2001,R,94,"['drama', 'comedy', 'romance']",5.5
1854,MOVIE,Gemini,['US'],2018,R,92,"['drama', 'thriller', 'crime']",5.5
1284,MOVIE,Dennis Miller: All In,['US'],2006,Unknown,57,['comedy'],5.5
1734,MOVIE,Vendetta,['US'],2015,R,90,"['action', 'drama']",5.5
1657,MOVIE,Big Game,"['FI', 'DE', 'GB']",2015,PG-13,90,"['thriller', 'action', 'crime', 'european']",5.5
1625,MOVIE,The Monster,"['CA', 'US']",2016,R,91,"['drama', 'horror', 'fantasy']",5.5
1032,MOVIE,Showtime,"['US', 'AU']",2002,PG-13,95,"['comedy', 'crime', 'action']",5.5
1377,MOVIE,Silent Hill: Revelation 3D,"['JP', 'US', 'CA', 'FR']",2012,R,94,"['horror', 'thriller', 'fantasy', 'action']",5.5
159,MOVIE,Tonight or Never,['US'],1932,Unknown,80,"['comedy', 'romance']",5.5
1581,MOVIE,Black Nativity,['US'],2013,PG,93,"['drama', 'family', 'music']",5.5
1198,MOVIE,Friends of God: A Road Trip with Alexandra Pelosi,['US'],2007,Unknown,56,['documentation'],5.5
1509,MOVIE,Texas Chainsaw 3D,['US'],2013,R,92,"['thriller', 'horror']",5.5
1499,MOVIE,Life After Beth,['US'],2014,R,90,"['horror', 'romance', 'comedy', 'fantasy']",5.5
1266,MOVIE,Tracey Ullman: Live and Exposed,['US'],2005,Unknown,74,"['documentation', 'comedy']",5.5
1272,MOVIE,Twisted,"['DE', 'US']",2004,R,97,"['drama', 'thriller', 'crime']",5.5
1483,MOVIE,Tusk,"['US', 'CA']",2014,R,102,"['horror', 'thriller', 'drama', 'comedy']",5.5
2079,MOVIE,Amaraica,['US'],2020,Unknown,93,['drama'],5.5
2105,MOVIE,Taken Identity,['MX'],2020,Unknown,102,['drama'],5.5
2104,MOVIE,Yerba Buena,['PR'],2020,Unknown,97,['comedy'],5.5
2041,MOVIE,Women of Troy,['US'],2020,Unknown,59,['documentation'],5.5
611,MOVIE,Superman III,"['US', 'GB']",1983,PG,125,"['action', 'comedy', 'scifi']",5.5
2063,MOVIE,"Yvonne Orji: Momma, I Made It!",['US'],2020,Unknown,65,"['comedy', 'documentation']",5.5
623,MOVIE,Volunteers,"['US', 'TH']",1985,R,107,['comedy'],5.5
2064,MOVIE,Lil Rel Howery: Live in Crenshaw,['US'],2019,Unknown,64,['comedy'],5.5
559,MOVIE,Supergirl,"['GB', 'US']",1984,PG,124,"['scifi', 'fantasy', 'action', 'romance']",5.478
565,MOVIE,Iron Eagle,"['IL', 'US', 'CA']",1986,PG-13,117,"['action', 'thriller', 'war']",5.458
1938,MOVIE,A Vigilante,['US'],2019,R,91,"['drama', 'thriller', 'crime']",5.443
893,MOVIE,Hellraiser: Inferno,['US'],2000,R,99,"['horror', 'thriller', 'european']",5.428
1119,MOVIE,"10,000 BC","['US', 'ZA']",2008,PG-13,109,"['action', 'drama', 'fantasy', 'history', 'thriller']",5.421
2261,MOVIE,We Met in Virtual Reality,"['US', 'GB']",2022,R,91,"['animation', 'documentation']",5.417
740,MOVIE,Spawn,['US'],1997,PG-13,96,"['fantasy', 'thriller', 'action', 'drama', 'horror']",5.404
1840,MOVIE,Fahrenheit 451,['US'],2018,PG-13,100,"['scifi', 'thriller', 'drama']",5.4
1447,MOVIE,Bud Greenspan Presents Vancouver 2010: Stories of Olympic Glory,['US'],2011,Unknown,116,"['documentation', 'sport']",5.4
155,MOVIE,The Olympic Games Held at Chamonix in 1924,['FR'],1924,Unknown,37,['documentation'],5.4
1565,MOVIE,Revenge of the Green Dragons,"['US', 'HK']",2014,R,95,"['drama', 'action', 'crime']",5.4
2354,MOVIE,Marlon Wayans: You Know What It Is,['US'],2021,R,58,['comedy'],5.4
1992,MOVIE,Well Groomed,['US'],2020,Unknown,88,"['documentation', 'sport']",5.4
1980,MOVIE,Moonlight Sonata: Deafness in Three Movements,['US'],2019,Unknown,90,['documentation'],5.4
1962,MOVIE,Buzz,['US'],2019,PG,90,"['documentation', 'drama', 'comedy']",5.4
1227,MOVIE,Paparazzi,['US'],2004,R,84,"['drama', 'thriller', 'crime', 'action']",5.4
1864,MOVIE,A Happening of Monumental Proportions,['US'],2018,R,81,"['comedy', 'drama']",5.4
143,MOVIE,An Impossible Balancing Feat,['FR'],1902,Unknown,1,[],5.4
762,MOVIE,The Haunting,['US'],1999,PG-13,113,"['horror', 'thriller', 'fantasy']",5.4
1684,MOVIE,The Adderall Diaries,['US'],2016,R,105,"['thriller', 'romance', 'crime', 'drama']",5.4
1296,MOVIE,House Party 4: Down to the Last Minute,['US'],2001,R,79,['comedy'],5.4
2017,MOVIE,Transhood,['US'],2020,Unknown,96,['documentation'],5.4
2322,MOVIE,"There Is No ""I"" in Threesome",['NZ'],2021,Unknown,87,"['documentation', 'drama']",5.4
764,MOVIE,Batman Forever,['US'],1995,PG-13,121,"['fantasy', 'action']",5.4
1019,MOVIE,Piranha 3D,['US'],2010,R,88,"['comedy', 'horror', 'fantasy', 'romance']",5.393
1051,MOVIE,Snakes on a Plane,['US'],2006,R,105,"['horror', 'thriller', 'comedy', 'action', 'crime']",5.392
1138,MOVIE,Zoom,['US'],2006,PG,83,"['action', 'scifi', 'fantasy', 'comedy', 'family']",5.356
1249,MOVIE,Little Black Book,['US'],2004,PG-13,111,"['romance', 'comedy', 'drama']",5.349
641,MOVIE,Navy Seals,['US'],1990,R,113,"['action', 'thriller', 'war']",5.319
1226,MOVIE,Stuck on You,['US'],2003,PG-13,119,['comedy'],5.311
489,MOVIE,The Grand Olympics,['IT'],1961,Unknown,142,"['documentation', 'sport']",5.3
1432,MOVIE,The Last Truck: Closing of a GM Plant,['US'],2012,Unknown,41,['documentation'],5.3
2263,MOVIE,"Love, Lizzo",['US'],2022,Unknown,89,"['documentation', 'music']",5.3
160,MOVIE,The Olympic Games in Paris 1924,['FR'],1925,Unknown,174,"['documentation', 'sport']",5.3
2229,MOVIE,The Fastest Woman on Earth,"['US', 'GB']",2022,Unknown,104,"['sport', 'documentation']",5.3
1319,MOVIE,Addiction,['US'],2007,Unknown,86,"['documentation', 'drama']",5.3
1316,MOVIE,Robert Klein: Unfair & Unbalanced,['US'],2010,Unknown,60,"['comedy', 'documentation']",5.3
2246,MOVIE,Nikki Glaser: Good Clean Filth,['US'],2022,Unknown,59,['comedy'],5.3
1213,MOVIE,Mimic 2,['US'],2001,R,83,"['horror', 'thriller']",5.3
1265,MOVIE,Hard as Nails,['US'],2007,Unknown,78,['documentation'],5.3
896,MOVIE,House Party 2,['US'],1991,R,94,"['comedy', 'music', 'romance', 'drama']",5.3
781,MOVIE,Daybreak,['US'],1993,R,91,"['drama', 'romance', 'action', 'scifi']",5.3
1508,MOVIE,Tammy,['US'],2014,R,97,"['comedy', 'romance']",5.3
1811,MOVIE,George Lopez: The Wall,['US'],2017,Unknown,60,"['comedy', 'documentation']",5.3
1845,MOVIE,Person to Person,['US'],2017,Unknown,84,"['drama', 'comedy', 'european']",5.3
1997,MOVIE,The Soul of America,['US'],2020,Unknown,77,['documentation'],5.3
2353,MOVIE,Yvonne Orji: A Whole Me,[],2022,Unknown,70,['comedy'],5.3
826,MOVIE,Coneheads,['US'],1993,PG,87,"['scifi', 'comedy']",5.3
650,MOVIE,Graveyard Shift,"['US', 'JP']",1990,R,89,['horror'],5.3
891,MOVIE,House Party 3,['US'],1994,R,100,"['comedy', 'music', 'romance']",5.3
1383,MOVIE,Conan the Barbarian,['US'],2011,R,112,"['action', 'fantasy']",5.292
311,MOVIE,The X from Outer Space,['JP'],1967,PG,89,"['horror', 'scifi']",5.271
255,MOVIE,Equinox,['US'],1970,PG,80,"['horror', 'action', 'fantasy']",5.255
2314,MOVIE,A Forbidden Orange,['ES'],2021,R,85,"['history', 'documentation']",5.25
732,MOVIE,Hellraiser: Bloodline,['US'],1996,R,86,"['horror', 'scifi']",5.249
1044,MOVIE,Daredevil,['US'],2003,PG-13,103,"['fantasy', 'action', 'crime']",5.24
1635,MOVIE,Blair Witch,"['CA', 'US']",2016,R,89,"['thriller', 'horror']",5.21
1017,MOVIE,Club Dread,['US'],2004,R,104,"['comedy', 'horror', 'thriller']",5.2
1386,MOVIE,Green Lantern,['US'],2011,PG-13,114,"['thriller', 'scifi', 'action']",5.2
905,MOVIE,The Last Outlaw,['US'],1993,R,93,"['western', 'action']",5.2
738,MOVIE,Nothing but Trouble,['US'],1991,PG-13,94,['comedy'],5.2
1966,MOVIE,John Lewis: Good Trouble,['US'],2020,PG,96,['documentation'],5.2
157,MOVIE,"The Olympic Games, Amsterdam 1928",['IT'],1928,Unknown,192,"['documentation', 'sport']",5.2
1583,MOVIE,A Good Job: Stories of the FDNY,['US'],2014,G,60,['documentation'],5.2
2110,MOVIE,The Infamous Future,['US'],2019,Unknown,40,['documentation'],5.2
760,MOVIE,City Slickers II: The Legend of Curly's Gold,['US'],1994,PG-13,116,"['western', 'comedy']",5.2
1640,MOVIE,Precious Cargo,['CA'],2016,R,99,"['crime', 'thriller', 'action', 'drama', 'comedy']",5.2
1318,MOVIE,Angel Rodriguez,['US'],2005,Unknown,82,['drama'],5.2
935,MOVIE,D.L. Hughley: Going Home,['US'],1999,Unknown,57,"['comedy', 'documentation']",5.2
1139,MOVIE,Crocodile Dundee in Los Angeles,"['AU', 'US']",2001,PG,95,"['comedy', 'action', 'crime']",5.2
1597,MOVIE,Paycheck to Paycheck: The Life & Times of Katrina Gilbert,['US'],2014,Unknown,74,['documentation'],5.2
1168,MOVIE,Freedomland,['US'],2006,R,113,"['drama', 'crime', 'thriller']",5.2
1062,MOVIE,The Unborn,['US'],2009,PG-13,87,"['thriller', 'horror', 'drama']",5.192
1259,MOVIE,Next Day Air,['US'],2009,R,84,"['comedy', 'action', 'crime']",5.188
1210,MOVIE,Balls Out: Gary the Tennis Coach,['US'],2009,R,87,"['comedy', 'sport']",5.146
2372,MOVIE,How to Survive a Pandemic,['US'],2022,Unknown,109,['documentation'],5.143
1203,MOVIE,Malibu's Most Wanted,['US'],2003,PG-13,86,"['comedy', 'crime']",5.14
1805,MOVIE,Escape Plan 2: Hades,"['CN', 'US']",2018,R,93,"['action', 'crime', 'scifi', 'thriller']",5.126
2211,MOVIE,When We Were Bullies,"['US', 'DE']",2021,Unknown,36,['documentation'],5.1
894,MOVIE,Cops & Robbersons,['US'],1994,PG,89,"['thriller', 'comedy', 'crime']",5.1
642,MOVIE,Cheech & Chong's The Corsican Brothers,['US'],1984,PG,82,['comedy'],5.1
2324,MOVIE,The Legend of the Underground,"['NG', 'US']",2021,Unknown,86,['documentation'],5.1
2198,MOVIE,Wolf,"['PL', 'IE']",2022,R,100,"['drama', 'thriller']",5.1
154,MOVIE,The Olympic Games as They Were Practiced in Ancient Greece,[],1924,Unknown,8,['documentation'],5.1
300,MOVIE,The Bad News Bears Go to Japan,['US'],1978,PG,91,"['comedy', 'family', 'sport']",5.1
1113,MOVIE,The Fever,"['US', 'GB']",2004,R,83,['drama'],5.1
1698,MOVIE,Mojave,['US'],2015,R,93,"['thriller', 'drama', 'european']",5.092
802,MOVIE,Snow Day,"['DE', 'US']",2000,PG,89,"['comedy', 'family']",5.065
1084,MOVIE,Prom Night,['US'],2008,PG-13,88,"['horror', 'crime', 'drama']",5.044
1171,MOVIE,xXx: State of the Union,['US'],2005,PG-13,101,"['thriller', 'crime', 'scifi', 'action']",5.005
1153,MOVIE,My Boss's Daughter,['US'],2003,PG-13,83,"['comedy', 'romance']",5.0
684,MOVIE,Calgary ’88: 16 Days of Glory,['US'],1989,Unknown,202,"['documentation', 'sport']",5.0
890,MOVIE,Vampire in Brooklyn,['US'],1995,R,98,"['comedy', 'horror', 'fantasy', 'romance']",5.0
926,MOVIE,Skinheads USA: Soldiers of the Race War,['US'],1993,Unknown,45,['documentation'],5.0
499,MOVIE,The Urban Crisis and the New Militants: Module 3 - Law and Order vs. Dissent,[],1968,Unknown,12,['documentation'],5.0
312,MOVIE,First Man into Space,['GB'],1959,Unknown,77,"['drama', 'horror', 'scifi']",5.0
492,MOVIE,"IX Olympic Winter Games, Innsbruck 1964",['AT'],1965,Unknown,96,"['documentation', 'sport']",5.0
498,MOVIE,The Urban Crisis and the New Militants: Module 1 - The Right to Dissent: A Press Conference,[],1968,Unknown,9,['documentation'],5.0
1575,MOVIE,Questioning Darwin,['US'],2014,Unknown,56,['documentation'],5.0
2094,MOVIE,Home Videos,['US'],2019,Unknown,29,['documentation'],5.0
147,MOVIE,Beauty and the Bandit,['US'],1946,PG-13,69,"['western', 'drama', 'romance']",5.0
1701,MOVIE,Jackson,['US'],2016,Unknown,92,"['documentation', 'thriller']",5.0
1735,MOVIE,Meet the Donors: Does Money Talk?,['US'],2016,Unknown,66,['documentation'],5.0
153,MOVIE,A Christmas Dream,['XC'],1945,Unknown,11,"['animation', 'fantasy', 'european']",5.0
1741,MOVIE,"It's Me, Hilary: The Man Who Drew Eloise",['US'],2015,Unknown,36,['documentation'],5.0
1872,MOVIE,The Truth About Killer Robots,['US'],2018,PG-13,85,['documentation'],5.0
1443,MOVIE,41,['US'],2012,G,120,['documentation'],5.0
1956,MOVIE,One Nation Under Stress,['US'],2019,Unknown,70,['documentation'],5.0
2024,MOVIE,Finding the Way Home,['US'],2019,Unknown,97,['documentation'],5.0
1416,MOVIE,About Face: Supermodels Then and Now,['US'],2012,Unknown,75,"['documentation', 'comedy']",5.0
2220,MOVIE,Under the Stars,['FR'],2022,PG,52,['documentation'],5.0
1351,MOVIE,Robert Klein: The Amorous Busboy of Decatur Avenue,['US'],2005,Unknown,60,"['comedy', 'music', 'documentation']",5.0
1609,MOVIE,Habla Men,['US'],2014,Unknown,58,['documentation'],5.0
1305,MOVIE,Whoopi Goldberg: Back to Broadway,['US'],2005,Unknown,90,"['comedy', 'documentation']",5.0
2043,MOVIE,Colin Quinn & Friends: A Parking Lot Comedy Show,['US'],2020,Unknown,49,['comedy'],5.0
2397,MOVIE,Marc Maron: From Bleak to Dark,['US'],2023,Unknown,65,"['comedy', 'documentation']",5.0
1276,MOVIE,Bob Saget: That Ain't Right,['US'],2007,Unknown,60,"['comedy', 'documentation']",5.0
1236,MOVIE,Welcome to Mooseport,"['US', 'DE']",2004,PG-13,110,"['comedy', 'romance']",5.0
139,MOVIE,The IX Olympiad in Amsterdam,['IT'],1928,Unknown,251,"['documentation', 'sport']",5.0
1294,MOVIE,The Cookout,['US'],2004,PG-13,97,['comedy'],5.0
2111,MOVIE,Yun,['CL'],2020,Unknown,17,['drama'],5.0
1268,MOVIE,A Family Is a Family Is a Family: A Rosie O'Donnell Celebration,['US'],2010,Unknown,41,"['documentation', 'drama', 'family']",5.0
321,MOVIE,All Monsters Attack,['JP'],1969,G,70,"['fantasy', 'scifi', 'family', 'action']",4.996
1170,MOVIE,All About Steve,['US'],2009,PG-13,99,"['comedy', 'romance']",4.926
1270,MOVIE,Hellraiser: Hellseeker,"['US', 'CA']",2002,R,89,"['thriller', 'horror']",4.921
1152,MOVIE,Furry Vengeance,"['AE', 'US']",2010,PG,92,"['comedy', 'family']",4.91
1291,MOVIE,Mimic: Sentinel,['US'],2003,R,77,"['horror', 'scifi', 'thriller']",4.9
651,MOVIE,Graffiti Bridge,['US'],1990,PG-13,78,"['drama', 'music']",4.9
899,MOVIE,Mom and Dad Save the World,['US'],1992,PG,88,"['action', 'comedy', 'family', 'scifi']",4.9
1312,MOVIE,Tracy Morgan: Black & Blue,['US'],2010,Unknown,58,"['comedy', 'documentation']",4.9
900,MOVIE,From Dusk Till Dawn 3: The Hangman's Daughter,['US'],1999,R,93,['thriller'],4.876
135,MOVIE,Nice and Friendly,['US'],1922,Unknown,11,['comedy'],4.848
1232,MOVIE,Hellraiser: Hellworld,"['RO', 'US']",2005,R,91,"['horror', 'thriller']",4.822
1586,MOVIE,Once Upon a Time in Brooklyn,['US'],2013,R,116,"['crime', 'action']",4.818
