,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
1781,TV Show,Alias Grace,Canada,Unknown,"Sarah Gadon, Edward Holcroft, Paul Gross, Anna Paquin, Rebecca Liddiard, Zachary Levi, Kerr Logan, David Cronenberg",2017,"November 3, 2017",TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",7.531
5,TV Show,"Vendetta: Truth, Lies and The Mafia",Unknown,Unknown,Unknown,2021,"September 24, 2021",TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",7.529
226,TV Show,Champions,United States,Unknown,"Anders Holm, Fortune Feimster, Andy Favreau, J.J. Totah, Mouzam Makkar, Yassir Lester, Robert Costanzo, Ginger Gonzaga, Mindy Kaling",2018,"June 19, 2021",TV-14,1 Season,TV Comedies,7.526
1880,TV Show,Fangbone,Canada,Unknown,"Taylor Abrahamse, Colin Doyle, Juan Chioran, Kathleen Laskey, Stacey DePass, Mike Kiss",2016,"April 22, 2017",TV-Y7,1 Season,"Kids' TV, TV Comedies",7.521
1430,TV Show,Secret City,Australia,Unknown,"Anna Torv, Jacki Weaver, Dan Wyllie, Alex Dimitriades, Damon Herriman, Mekhi Phifer, Eugenia Yuan, Matt Zeremes, Alan Dale",2016,"March 6, 2019",TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",7.52
2175,TV Show,Hart of Dixie,United States,Unknown,"Rachel Bilson, Jaime King, Cress Williams, Wilson Bethel, Scott Porter, Tim Matheson, Kaitlyn Black, Ross Philips",2014," December 15, 2015",TV-PG,4 Seasons,"TV Comedies, TV Dramas",7.517
1955,TV Show,Murphy's Law of Love,Taiwan,Unknown,"Danson Tang, Chia-ying Lee, Jolin Chien, Jenna Wang, Meng-sheng Shen, Wen-lin Fang, Wei Lin, Phoebe Huang",2015,"October 1, 2016",TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",7.514
1402,TV Show,Osmosis,France,Unknown,"Agathe Bonitzer, Hugo Becker, Gaël Kamilindi, Manoël Dupont, Stéphane Pitti, Luna Silva, Yuming Hey, Suzanne Rault-Balet, Philypa Phoenix, Lena Lapres, Waly Dia, Aurélia Petit, Lionel Lingelser, Fabien Ducommun",2019,"March 29, 2019",TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",7.513
920,TV Show,7SEEDS,Unknown,Unknown,"Nao Toyama, Jun Fukuyama, Katsuyuki Konishi, Yoko Soumi, Kana Asumi, Akira Ishida, Aoi Yuki, Kazuhiko Inoue, Yoko Hikasa, Hirofumi Nojima, Ryotaro Okiayu, Eri Kitamura, Mamiko Noto, Ryo Hirohashi, Shizuka Ito, Hisao Egawa, Mayumi Asano, Kenta Miyake, Ai Kakuma, Kaito Ishikawa, Mikako Komatsu, Daisuke Sakaguchi, Takanori Hoshino, Kenjiro Tsuda, Nozomu Sasaki, Kenji Nojima, Houko Kuwashima, Kensho Ono, Takahiro Sakurai, Haruka Chisuga, Yu Shimamura, Takuma Terashima, Takuya Sato, Junko Minagawa, Masashi Sugawara, Sho Hayami, Kazuyuki Okitsu, Minako Kotobuki",2020,"March 26, 2020",TV-MA,2 Seasons,"Anime Series, International TV Shows",7.509
1548,TV Show,Brainchild,Unknown,Unknown,"Sahana Srinivasan, Alie Ward, Ben Seidman",2018,"November 2, 2018",TV-G,1 Season,Kids' TV,7.5
1572,TV Show,Ordinary Heroes,Unknown,Unknown,"Giorgio Tirabassi, Marco Bocci, Cristiana Capotondi, Greta Scarano, Michela Cescon, Diane Fleri, Carlo Calderone, Claudio Gioè, Romina Mondello, Orlando Cinque, Luigi Maria Burruano, Riccardo Scamarcio, Lorenza Indovina, Ivana Lotito, Pierfrancesco Poggi, Marco Leonardi, Anna Ferruzzo, Peppino Mazzotta, Giorgio Marchesi",2018,"October 11, 2018",TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",7.5
17,TV Show,Tayo and Little Wizards,Unknown,Unknown,"Dami Lee, Jason Lee, Bommie Catherine Han, Jennifer Waescher, Nancy Kim",2020,"September 17, 2021",TV-Y7,1 Season,Kids' TV,7.5
748,TV Show,Last Chance U,United States,Unknown,"John Franklin III, DJ Law, Buddy Stephens, Brittany Wagner, Ronald Ollie",2020,"July 28, 2020",TV-MA,5 Seasons,Docuseries,7.5
1460,TV Show,Paprika,Unknown,Unknown,"Kaycie Chase, David Gasman, Tom Morton, Lee Delong, Barbara Weber-Scaff",2018,"January 31, 2019",TV-Y,1 Season,Kids' TV,7.5
1245,TV Show,Let’s Eat,South Korea,Unknown,"Lee Soo-kyung, Yoon Du-jun, Yoon So-hui, Shim Hyoung-tak, Do-yeon Lee, Jang Won-young, Jung Soo-young",2013,"August 8, 2019",TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",7.5
2093,TV Show,Comedy High School,Unknown,Unknown,"Ram Kapoor, Gopal Dutt, Paritosh Tripathi, Krishna Bhatt, Jasmeet Bhatia, Deepak Dutta, Parvati Sehgal, Surleen Kaur",2018,"July 1, 2018",TV-14,1 Season,"International TV Shows, TV Comedies",7.5
1998,TV Show,The Borgias,"United States, Hungary, Ireland, Canada",Unknown,"Jeremy Irons, François Arnaud, Holliday Grainger, Peter Sullivan, Sean Harris, Joanne Whalley, Lotte Verbeek, Colm Feore, Vernon Dobtcheff, David Oakes",2013,"February 1, 2014",TV-MA,3 Seasons,TV Dramas,7.5
997,TV Show,Rise of Empires: Ottoman,Unknown,Unknown,"Charles Dance, Cem Yiğit Üzümoğlu, Tommaso Basili, Birkan Sokullu, Osman Sonant, Tolga Tekin, Damla Sönmez, Ushan Çakır, İlayda Akdoğan",2020,"January 24, 2020",TV-MA,1 Season,Docuseries,7.5
324,TV Show,Miniforce: Super Dino Power,Unknown,Unknown,Unknown,2020,"May 1, 2021",TV-Y7,1 Season,Kids' TV,7.5
706,TV Show,Trinkets,United States,Unknown,"Brianna Hildebrand, Kiana Madeira, Quintessa Swindell, Brandon Butler, Odiseas Georgiadis, Henry Zaga, Larry Sullivan, Larisa Oleynik",2020,"August 25, 2020",TV-MA,2 Seasons,"TV Dramas, Teen TV Shows",7.5
2174,TV Show,Harry & Bunnie,Malaysia,Ah Loong,Unknown,2017,"October 15, 2017",TV-Y7,1 Season,"Kids' TV, TV Comedies",7.5
1416,TV Show,Green Door,Taiwan,Unknown,"Jam Hsiao, Bea Hayden Kuo, Enno Cheng, Hsieh Ying-xuan, Jason King, Lan Wei-Hua, Shen Hai Jung, Ruby Zhan, Blue Lan",2019,"March 17, 2019",TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",7.5
2021,TV Show,American Crime,United States,Unknown,"Felicity Huffman, Timothy Hutton, Elvis Nolasco, Regina King, Lili Taylor, Richard Cabral, Brent Anderson, Benito Martinez, Shane Jacobsen, W. Earl Brown, Caitlin Gerard, Penelope Ann Miller, Johnny Ortiz",2017,"May 30, 2017",TV-MA,3 Seasons,"Crime TV Shows, TV Dramas",7.5
1371,TV Show,The Outsiders,Taiwan,Unknown,"Dylan Kuo, Ady An, Lan Cheng-Lung, Michael Chang, Joelle Lu",2004,"April 30, 2019",TV-MA,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",7.5
527,TV Show,The Mess You Leave Behind,Spain,Unknown,"Inma Cuesta, Bárbara Lennie, Tamar Novas, Arón Piper, Roberto Enríquez, Roque Ruíz, Isabel Garrido, Fede Pérez, Alfonso Agra, Susana Dans, Xavier Estévez, Xosé Antonio Touriñán, María Tasende, Camila Bossa, María Costas, Abril Zamora, Chelo Falcón, Ana Santos, Mela Casal, César Cambeiro",2020,"December 11, 2020",TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",7.5
1355,TV Show,Abyss,South Korea,Unknown,"Park Bo-young, Ahn Hyo-seop, Lee Sung-jae, Lee Si-eon, Han So-hee, Kwon Soo-hyun, Kim Sa-rang, Ahn Se-ha, Yun Yoo-sun",2019,"May 7, 2019",TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",7.5
1928,TV Show,The Cuba Libre Story,"France, Germany",Unknown,Unknown,2015,"December 8, 2016",TV-14,1 Season,"Docuseries, International TV Shows",7.5
1841,TV Show,Diamond Lover,China,Unknown,"Rain, Tiffany Tang, Luo Jin, Dilraba Dilmurat, Yao Yichen",2015,"July 7, 2017",TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",7.5
1627,TV Show,The Innocents,United Kingdom,Unknown,"Sorcha Groundsell, Percelle Ascott, Guy Pearce, Sam Hazeldine, Nadine Marshall, Jóhannes Haukur Jóhannesson, Laura Birn, Ingunn Beate Øyen, Arthur Hughes, Trond Fausa, Lise Risom Olsen, Philip Wright",2018,"August 24, 2018",TV-MA,1 Season,"British TV Shows, International TV Shows, Romantic TV Shows",7.5
1779,TV Show,Fate/Apocrypha,Japan,Unknown,"Natsuki Hanae, Maaya Sakamoto, Kouki Uchiyama, Miyuki Sawashiro, Saori Hayami, Koji Yusa, Makoto Furukawa, Tetsu Inada, Satoshi Tsuruoka, Kei Shindou, Junichi Suwabe, Shunsuke Takeuchi, Ryotaro Okiayu, Mitsuru Miyamoto, Rumi Okubo, Ai Nonaka, Sakura Tange",2017,"November 7, 2017",TV-MA,2 Seasons,"Anime Series, International TV Shows",7.494
2329,TV Show,Powder,India,Unknown,"Manish Chaudhary, Pankaj Tripathi, Geetika Tyagi, Rahul Bagga",2010,"February 15, 2018",TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",7.492
1362,TV Show,Flinch,United Kingdom,Unknown,"Desiree Burch, Lloyd Griffith, Seann Walsh",2019,"May 3, 2019",TV-PG,1 Season,Reality TV,7.488
1173,TV Show,My Country: The New Age,South Korea,Unknown,"Yang Se-Jong, Woo Do‑hwan, Seolhyun, Jang Hyuk, Kim Young-chul, In Gyo-jin, Yu Oh-seong, Ahn Nae-sang",2019,"October 5, 2019",TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",7.483
277,TV Show,Pretty Guardian Sailor Moon Eternal The Movie,Unknown,Chiaki Kon,"Kotono Mitsuishi, Hisako Kanemoto, Rina Satou, Ami Koshimizu, Shizuka Ito, Misato Fukuen, Kenji Nojima, Junko Minagawa, Sayaka Ohara, Ai Maeda, Yukiyo Fujii, Ryo Hirohashi, Taishi Murata, Yoshitsugu Matsuoka, Shoko Nakagawa, Naomi Watanabe, Nanao",2021,"June 3, 2021",TV-14,1 Season,TV Shows,7.482
1335,TV Show,Prince of Peoria,United States,Unknown,"Gavin Lewis, Theodore Barnes, Shelby Simmons, Cynthia Kaye McWilliams",2019,"May 20, 2019",TV-G,2 Seasons,"Kids' TV, TV Comedies",7.475
1716,TV Show,Collateral,"United Kingdom, United States",Unknown,"Carey Mulligan, John Simm, Nicola Walker, Billie Piper, Nathaniel Martello-White, Jeany Spark, Hayley Squires, Ben Miles, Saskia Reeves, Ahd",2018,"March 9, 2018",TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",7.47
1520,TV Show,Haunted House,Unknown,Unknown,"Jo Hyun-jung, Gim Young-eun, Gim Chae-ha, I So Eun, Choe Jae-ho",2017,"December 1, 2018",TV-G,1 Season,"Kids' TV, Korean TV Shows",7.469
697,TV Show,"Sister, Sister",United States,Unknown,"Tia Mowry-Hardrict, Jackée Harry, Tamera Mowry-Housley, Tim Reid, Marques Houston, RonReaco Lee, Deon Richmond",1998,"September 1, 2020",TV-PG,6 Seasons,"TV Comedies, Teen TV Shows",7.465
74,TV Show,Family Reunion,United States,Unknown,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Talia Jackson, Isaiah Russell-Bailey, Cameron J. Wright, Jordyn Raya James, Richard Roundtree",2021,"August 26, 2021",TV-PG,4 Seasons,"Kids' TV, TV Comedies",7.462
440,TV Show,Five Came Back: The Reference Films,United States,Unknown,Unknown,1945,"February 9, 2021",TV-MA,1 Season,TV Shows,7.462
900,TV Show,The Innocence Files,United States,Unknown,Unknown,2020,"April 15, 2020",TV-MA,1 Season,"Crime TV Shows, Docuseries",7.458
1848,TV Show,The Oath,Singapore,Unknown,"Christopher Lee, Jesseca Liu, Ann Kok, Kate Pang, Zhang Zhenhuan, Richard Low",2011,"July 1, 2017",TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",7.454
565,TV Show,Voices of Fire,United States,Unknown,Pharrell Williams,2020,"November 20, 2020",TV-PG,1 Season,"Docuseries, Reality TV",7.45
309,TV Show,Move to Heaven,South Korea,Unknown,"Lee Je-hoon, Tang Jun-sang, Hong Seung-hee, Ji Jin-hee, Lim Won-hee, Choi Soo-young",2021,"May 14, 2021",TV-MA,1 Season,"International TV Shows, TV Dramas",7.449
640,TV Show,Familiar Wife,South Korea,Unknown,"Ji Sung, Han Ji-min, Kang Han-na, Jang Seung-jo",2018,"October 1, 2020",TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",7.448
553,TV Show,The Repair Shop,United Kingdom,Unknown,Unknown,2018,"December 1, 2020",TV-PG,1 Season,"British TV Shows, Reality TV",7.445
