,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
624,Movie,Ajeeb Daastaans,India,"Shashank Khaitan, Raj Mehta, Neeraj Ghaywan, Kayoze Irani","Fatima Sana Shaikh, Jaideep Ahlawat, Armaan Ralhan, Nushrat Bharucha, Abhishek Banerjee, Inayat Verma, Konkona Sen Sharma, Aditi Rao Hydari, Shefali Shah, Manav Kaul, Tota Roy Chowdhury",2021,"April 16, 2021",TV-MA,142 min,"Dramas, Independent Movies, International Movies",5.367
3959,Movie,Billy Graham: An Extraordinary Journey,United States,"Vonda Harrell, Daniel Camenisch","Billy Graham, Jeff Hoyt, Tom Brokaw, Greta Van Susteren, Diane Sawyer, Larry King, George Bush Sr., George W. Bush, Bill Clinton, Franklin Graham",2018,"February 28, 2019",TV-PG,66 min,"Documentaries, Faith & Spirituality",5.364
4133,Movie,Daddy Day Care,United States,Steve Carr,"Eddie Murphy, Jeff Garlin, Steve Zahn, Regina King, Anjelica Huston, Kevin Nealon, Jonathan Katz, Siobhan Fallon Hogan, Lisa Edelstein, Lacey Chabert, Laura Kightlinger, Leila Arcieri",2003,"January 1, 2019",PG,93 min,"Children & Family Movies, Comedies",5.363
3522,Movie,Pup Star,Canada,Robert Vince,"Makenzie Moss, Jed Rees, David DeLuise, Carla Jimenez, Tom Everett Scott, Diedrich Bader, George Newbern, Bonnie Somerville, John Ratzenberger",2016,"October 29, 2016",G,92 min,"Children & Family Movies, Comedies",5.361
3535,Movie,Sky Ladder: The Art of Cai Guo-Qiang,United States,Kevin MacDonald,Cai Guo-Qiang,2016,"October 14, 2016",TV-MA,80 min,Documentaries,5.361
2276,Movie,Mere Pyare Prime Minister,India,Rakeysh Omprakash Mehra,"Anjali Patil, Om Kanojiya, Niteesh Wadhwa, Makrand Deshpande, Syna Anand, Prasad, Adarsh, Rasika Agashe",2019,"May 31, 2019",TV-MA,103 min,"Dramas, International Movies",5.357
4146,Movie,Darra,India,Parveen Kumar,"Gurpreet Ghuggi, Happy Raikoti, Kartar Cheema, Sardar Sohi, Shavendra Mahal, Karamjit Anmol, Pammi Bai, Nirmal Rishi, Manpreet Saggu",2016,"October 15, 2017",TV-14,121 min,"Dramas, International Movies",5.356
3650,Movie,Chelsea Handler: Uganda Be Kidding Me Live,United States,James Yukich,Chelsea Handler,2014,"October 10, 2014",TV-MA,71 min,Stand-Up Comedy,5.355
2809,Movie,What the Jatt!!,India,Saket Behl,"Harish Verma, Isha Rikhi, Vipul Roy, Binnu Dhillon, Poonam Rajput, B.N. Sharma, Satti Sembi",2015,"October 1, 2018",TV-PG,140 min,"Comedies, International Movies, Romantic Movies",5.355
3307,Movie,You Get Me,United States,Brent Bonacorso,"Bella Thorne, Halston Sage, Taylor John Smith, Nash Grier, Anna Akana, Kathryn Morris, Brigid Brannagh, Kimberly Williams-Paisley, Tyler Hanson",2017,"June 23, 2017",TV-MA,89 min,"Dramas, Thrillers",5.354
2497,Movie,Habibie & Ainun,"Indonesia, Singapore",Faozan Rizal,"Reza Rahadian, Bunga Citra Lestari, Tio Pakusadewo, Ratna Riantiarno, Mike Lucock, Vitta Mariana Barrazza, Christoffer Nelwan",2012,"January 28, 2019",TV-14,125 min,"Dramas, International Movies, Romantic Movies",5.353
5387,Movie,The Boy in the Striped Pajamas,"United Kingdom, United States",Mark Herman,"Asa Butterfield, Vera Farmiga, David Thewlis, Rupert Friend, David Hayman, Jack Scanlon, Amber Beattie, Sheila Hancock, Richard Johnson, Jim Norton",2008,"January 1, 2019",PG-13,95 min,"Dramas, Independent Movies, International Movies",5.353
5115,Movie,Roberto Saviano: Writing Under Police Protection,Italy,Pierfrancesco Diliberto,Pierfrancesco Diliberto,2016,"May 1, 2018",TV-14,45 min,"Documentaries, International Movies",5.352
149,Movie,Boomika (Hindi),,Rathindran R Prasad,"Aishwarya Rajesh, Vidhu, Surya Ganapathy, Madhuri, Pavel Navageethan, Avantika Vandanapu",2021,"August 23, 2021",TV-14,122 min,"Horror Movies, International Movies, Thrillers",5.346
901,Movie,Tarung Sarung,Indonesia,Archie Hekagery,"Panji Zoni, Yayan Ruhian, Maizura, Cemal Farukh, Imelda Therinne, Surya Saputra, Jarot Superdj, Doyok Superdj, Hajra Romessa, Annette Edoarda",2020,"December 31, 2020",TV-PG,116 min,"Action & Adventure, Dramas, Faith & Spirituality",5.344
4963,Movie,Once Upon a Time in London,United Kingdom,Simon Rumley,"Leo Gregory, Terry Stone, Doug Allen, Andy Beckwith, Kate Braithwaite, Holly Earl, Joe Egan, Nadia Forde",2019,"April 15, 2020",TV-MA,111 min,"Dramas, International Movies",5.344
5833,Movie,Yo-Kai Watch: The Movie,"Japan, United States",Mark Risley,"Johnny Yong Bosch, Joey D'Auria, Alicyn Packard, Melissa Hutchison, Paul Greenberg, Brent Pendergrass",2016,"December 1, 2016",TV-Y7,96 min,"Anime Features, Children & Family Movies",5.338
4783,Movie,Maya Angelou: And Still I Rise,United States,"Bob Hercules, Rita Coburn Whack","Maya Angelou, Cicely Tyson, Common, John Singleton, Alfre Woodard, Oprah Winfrey, Quincy Jones",2016,"May 1, 2017",TV-PG,114 min,Documentaries,5.337
5339,Movie,Teen Patti,India,Leena Yadav,"Amitabh Bachchan, Madhavan, Ben Kingsley, Shraddha Kapoor, Siddharth Kher, Dhruv Ganesh, Vaibhav Talwar",2010,"March 1, 2018",TV-PG,137 min,"Dramas, International Movies, Thrillers",5.337
5338,Movie,Teach Us All,United States,Sonia Lowman,Unknown,2017,"September 25, 2017",TV-14,81 min,Documentaries,5.337
5336,Movie,Tattah,Egypt,Sameh Abdulaziz,"Mohamed Saad, Dolly Shahin, Marwa, Hayatem, Sayed Rajab, Omar Mustafa Metwally, Samy Maghawry, Nabil Issa, Ragaa Al-Geddawy, Samir Ghanem",2013,"May 9, 2019",TV-14,112 min,"Comedies, International Movies",5.337
5335,Movie,Tarzan 2,United States,Brian Smith,"Harrison Chad, George Carlin, Brad Garrett, Ron Perlman, Estelle Harris, Glenn Close, Lance Henriksen, Brenda Grate, Harrison Fahn",2005,"June 23, 2017",G,72 min,Children & Family Movies,5.337
5334,Movie,Tarzan,United States,"Chris Buck, Kevin Lima","Tony Goldwyn, Minnie Driver, Glenn Close, Brian Blessed, Nigel Hawthorne, Rosie O'Donnell, Lance Henriksen, Wayne Knight, Alex D. Linz",1999,"June 23, 2018",G,89 min,Children & Family Movies,5.337
5333,Movie,Tarif de nuit,France,Julien Seri,"Jonathan Howard, Jonathan Demurger, Fanny Valette, Jess Liaudin",2015,"March 1, 2018",TV-MA,81 min,"International Movies, Thrillers",5.337
5337,Movie,Tayo the Little Bus Movie: Mission Ace,United States,Ryu Jung-woo,"Moon Nam-sook, Jeong Hye-ok, Choe Hana, Gim Yeong-seon",2016,"July 1, 2019",TV-Y7,48 min,Children & Family Movies,5.337
3374,Movie,Sand Castle,United States,Fernando Coimbra,"Nicholas Hoult, Logan Marshall-Green, Henry Cavill, Glen Powell, Neil Brown Jr., Beau Knapp, Sammy Sheik, Gonzalo Menendez",2017,"April 21, 2017",TV-MA,113 min,"Action & Adventure, Dramas, Independent Movies",5.333
209,Movie,Magnolia,United States,Paul Thomas Anderson,"John C. Reilly, Philip Baker Hall, Tom Cruise, Julianne Moore, Philip Seymour Hoffman, William H. Macy, Jeremy Blackman, Jason Robards, Melinda Dillon, April Grace, Luis Guzmán, Ricky Jay, Alfred Molina, Michael Murphy, Melora Walters",1999,"August 1, 2021",R,189 min,"Dramas, Independent Movies",5.329
205,Movie,Freedomland,United States,Joe Roth,"Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard, William Forsythe, Aunjanue Ellis, Anthony Mackie, LaTanya Richardson Jackson, Clarke Peters, Peter Friedman, Domenick Lombardozzi",2006,"August 1, 2021",R,113 min,"Dramas, Thrillers",5.325
1119,Movie,Whispers,"Lebanon, Canada, France",Maroun Baghdadi,"Nadia Tueni, Ziad Rahbani",1980,"October 19, 2020",TV-14,93 min,"Documentaries, International Movies",5.313
2851,Movie,To All the Boys I’ve Loved Before,United States,Susan Johnson,"Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Andrew Bachelor, Trezzo Mahoro, Madaleine Arthur, Israel Broussard, Emilija Baranac, John Corbett",2018,"August 17, 2018",TV-14,100 min,"Comedies, International Movies, Romantic Movies",5.313
173,Movie,La diosa del asfalto,Mexico,Julián Hernández,"Ximena Romo, Mabel Cadena, Alejandra Herrera, Nelly González, Samantha Orozco, Axel Arenas, Esteban Caicedo, Paulina Goto, Raquel Robles, Baby Bátiz, Pascacio López, Juán Carlos Torres, Javier Oliván, Claudia Lobo, Giovanna Zacarías",2020,"August 11, 2021",TV-MA,127 min,"Dramas, Independent Movies, International Movies",5.308
643,Movie,Zoot Suit,United States,Luis Valdez,"Daniel Valdez, Edward James Olmos, Charles Aidman, Tyne Daly, John Anderson, Abel Franco, Mike Gomez, Francis X. McCarthy, Alma Martínez, Lupe Ontiveros, Tony Plana",1981,"April 15, 2021",R,103 min,"Cult Movies, Dramas, Music & Musicals",5.303
5512,Movie,The Lamb,United States,Timothy Reckart,"Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez, Zachary Levi, Christopher Plummer, Ving Rhames, Gabriel Iglesias, Kelly Clarkson, Anthony Anderson, Patricia Heaton, Kris Kristofferson, Kristin Chenoweth, Mariah Carey, Oprah Winfrey, Tyler Perry, Tracy Morgan",2017,"June 4, 2018",PG,86 min,"Children & Family Movies, Faith & Spirituality",5.301
3795,Movie,Ahista Ahista,India,Shivam Nair,"Abhay Deol, Soha Ali Khan, Shayan Munshi, Kamini Khanna, Sohrab Ardeshir, Murad Ali, Shakeel Khan, Natasha Sinha, Brijendra Kala",2006,"December 31, 2019",TV-14,122 min,"Dramas, International Movies, Romantic Movies",5.3
3827,Movie,American Experience: The Island Murder,United States,Mark Zwonitzer,Blair Brown,2018,"May 1, 2019",TV-14,53 min,Documentaries,5.3
5637,Movie,The Tigers of Scotland,United Kingdom,Leanne Gater,Iain Glen,2017,"November 1, 2018",TV-G,58 min,Documentaries,5.3
1644,Movie,Maurício Meirelles: Generating Chaos,Brazil,Diego Pignataro,Maurício Meirelles,2020,"April 16, 2020",TV-MA,63 min,Stand-Up Comedy,5.3
4810,Movie,Miss Julie,"Norway, United Kingdom, France, Ireland",Liv Ullmann,"Jessica Chastain, Colin Farrell, Samantha Morton, Nora McMenamy",2014,"September 2, 2015",PG-13,130 min,"Dramas, International Movies",5.3
3625,Movie,Cowspiracy: The Sustainability Secret,United States,"Kip Andersen, Keegan Kuhn",Kip Andersen,2014,"September 15, 2015",TV-PG,90 min,Documentaries,5.3
457,Movie,A Perfect Ending,United States,Nicole Conn,"Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Jackson, Bryan Mordechai Jackson",2012,"June 2, 2021",TV-MA,110 min,"Dramas, Independent Movies, LGBTQ Movies",5.3
3911,Movie,Barbie: Spy Squad,"United States, Canada",Conrad Helten,"Erica Lindbeck, Stephanie Sheh, Jenny Pellicer, Alyssya Swales, Elizabeth Irving, Brian Dobson, Rebecca Husain, Cathy Weseluck",2016,"October 1, 2017",TV-Y,75 min,Children & Family Movies,5.3
1768,Movie,Ordinary World,United States,Lee Kirk,"Billie Joe Armstrong, Fred Armisen, Judy Greer, Selma Blair, Chris Messina, Brian Baumgartner, John Doman, Madisyn Shipman, Kevin Corrigan, Mia Dillon, Lucas Papaelias",2016,"March 1, 2020",TV-14,87 min,"Comedies, Dramas, Music & Musicals",5.3
1617,Movie,Bittersweet,Egypt,Khaled Marei,"Ahmed Helmy, Lotfy Labib, Edward, Enaam Salousa",2010,"April 25, 2020",TV-MA,132 min,"Comedies, Dramas, International Movies",5.3
1969,Movie,Lagos Real Fake Life,,Mike Ezuruonye,"Nonso Diobi, Mike Ezuruonye, Mercy Aigbe, Rex Nosa, Annie Macaulay Idibia, Ik Ogbonna, Nedu Wazobia, Uzee Usman, Odunlade Adekola, Mr Jollof, Efe Irele, Josh 2 Funny, Haillie Sumney, Emmanuella, MC Lively",2018,"November 29, 2019",TV-MA,118 min,"Comedies, International Movies",5.3
5500,Movie,The Informant!,United States,Steven Soderbergh,"Matt Damon, Scott Bakula, Joel McHale, Melanie Lynskey, Thomas F. Wilson, Patton Oswalt, Tony Hale, Eddie Jemison, Paul F. Tompkins, Tom Papa",2009,"August 1, 2018",R,108 min,"Comedies, Dramas",5.3
2117,Movie,Deliha 2,Turkey,Gupse Özay,"Gupse Özay, Eda Ece, Aksel Bonfil, Derya Alabora, Esin Eden, Hülya Duyar, Ali Çelik, Mert Öner",2018,"September 27, 2019",TV-PG,102 min,"Comedies, International Movies",5.3
2856,Movie,The Package,United States,Jake Szymanski,"Daniel Doheny, Geraldine Viswanathan, Luke Spencer Roberts, Eduardo Franco, Sadie Calvano",2018,"August 10, 2018",TV-MA,95 min,Comedies,5.3
1046,Movie,We Are All For The Fatherland,"Lebanon, Canada, France",Unknown,Unknown,1979,"November 11, 2020",TV-14,74 min,"Documentaries, International Movies",5.3
2810,Movie,Zindagi Kitni Haseen Hay,Pakistan,Anjum Shahzad,"Feroze Khan, Sajal Ali, Jibrayl Ahmed Rajput, Alyy Khan, Shafqat Cheema, Nayyar Ejaz, Rashid Farooqi",2016,"October 1, 2018",TV-14,126 min,"Dramas, International Movies, Romantic Movies",5.3
2421,Movie,River's Edge,Japan,Isao Yukisada,"Fumi Nikaido, Ryo Yoshizawa, Shuhei Uesugi, Sumire, Shiori Doi, Aoi Morikawa",2018,"March 2, 2019",TV-MA,118 min,"Dramas, International Movies",5.3
2266,Movie,The Black Godfather,United States,Reginald Hudlin,"Clarence Avant, Quincy Jones",2019,"June 7, 2019",TV-MA,118 min,"Documentaries, Music & Musicals",5.3
1818,Movie,Horse Girl,United States,Jeff Baena,"Alison Brie, Debby Ryan, Paul Reiser, John Reynolds, Molly Shannon, John Ortiz, Meredith Hagner, Jake Picking, David Paymer, Jay Duplass",2020,"February 7, 2020",R,104 min,"Dramas, Independent Movies",5.3
887,Movie,Good Burger,United States,Brian Robbins,"Kenan Thompson, Kel Mitchell, Abe Vigoda, Dan Schneider, Shar Jackson, Jan Schweiterman, Linda Cardellini, Sinbad, Ron Lester, Josh Server, Ginny Schreiber",1997,"January 1, 2021",PG,96 min,"Children & Family Movies, Comedies",5.3
1870,Movie,A Ghost Story,United States,David Lowery,"Casey Affleck, Rooney Mara, Liz Franke, Rob Zabrecky, Will Oldham, Sonia Acevedo",2017,"January 7, 2020",R,92 min,"Dramas, Independent Movies",5.3
4572,Movie,Jiro Dreams of Sushi,United States,David Gelb,Jiro Ono,2011,"June 5, 2019",PG,79 min,Documentaries,5.3
824,Movie,All My Friends Are Dead,Poland,Jan Belcl,"Julia Wieniawa-Narkiewicz, Mateusz Więcławek, Adam Graf Turczyk, Monika Krzywkowska, Nikodem Rozbicki, Kamil Piotrowski, Adam Bobik, Paulina Gałązka, Magdalena Perlińska, Katarzyna Chojnacka, Konrad Żygadło, Szymon Roszak, Michał Sikorski, Aleksandra Pisula, Wojciech Łozowski, Michał Meyer, Adam Woronowicz",2020,"February 3, 2021",TV-MA,97 min,"Comedies, Dramas, International Movies",5.3
3332,Movie,Smoke & Mirrors,Spain,Alberto Rodríguez,"Eduard Fernández, José Coronado, Marta Etura, Carlos Santos, Enric Benavent, Philippe Rebbot, Israel Elejalde, Tomás del Estal, Emilio Gutiérrez Caba",2016,"June 1, 2017",TV-14,123 min,"Dramas, International Movies, Thrillers",5.296
3672,Movie,Just Another Love Story,Denmark,Ole Bornedal,"Anders W. Berthelsen, Rebecka Hemse, Nikolaj Lie Kaas, Charlotte Fich, Dejan Cukic, Karsten Jansfort, Flemming Enevold, Bent Mejding, Ewa Fröling, Josephine Raahauge, Timm Vladimir, Ditte Hansen",2007,"May 5, 2009",TV-MA,104 min,"Dramas, International Movies",5.294
1176,Movie,We Have Always Lived in the Castle,United States,Stacie Passon,"Taissa Farmiga, Alexandra Daddario, Crispin Glover, Sebastian Stan, Paula Malcomson, Peter Coonan, Ian Toner, Joanne Crawford",2018,"October 1, 2020",TV-14,95 min,"Dramas, Thrillers",5.286
4736,Movie,Ma Chu Ka,India,Jayan Vannery,"Pasupathy, Janani Iyer, Pratap Pothen",2017,"July 1, 2018",TV-14,117 min,"International Movies, Thrillers",5.281
949,Movie,Giving Voice,United States,"James D. Stern, Fernando Villena","Viola Davis, Denzel Washington, Stephen Henderson, Freedom Martin, Nia Sarfo, Cody Merridith, Gerardo Navarro, Aaron Guy, Callie Holley",2020,"December 11, 2020",PG-13,91 min,Documentaries,5.281
4773,Movie,Marvel's Iron Man & Hulk: Heroes United,United States,"Leo Riley, Eric Radomski","Adrian Pasdar, Fred Tatasciore, Dee Bradley Baker, Robin Atkin Downes, David Kaye",2013,"February 16, 2014",PG,72 min,"Action & Adventure, Sci-Fi & Fantasy",5.277
1222,Movie,Hope Frozen: A Quest to Live Twice,"Thailand, United States",Pailin Wedel,Unknown,2020,"September 15, 2020",TV-PG,80 min,"Documentaries, International Movies",5.275
2618,Movie,A Christmas Prince: The Royal Wedding,United States,John Schultz,"Rose McIver, Ben Lamb, Alice Krige, Simon Dutton, Honor Kneafsey, Sarah Douglas, Theo Devaney, John Guerrasio, Andy Lucas, Raj Bajaj, Richard Ashton, Billy Angel, Tahirah Sharif, Joel McVeagh",2018,"November 30, 2018",TV-PG,93 min,"Children & Family Movies, Dramas, Romantic Movies",5.274
4438,Movie,Hell and Back,United States,"Tom Gianas, Ross R. Shuman","Nick Swardson, Mila Kunis, Bob Odenkirk, T.J. Miller, Rob Riggle, Susan Sarandon, Danny McBride, Jennifer Coolidge, John Farley, Maria Bamford",2015,"September 6, 2018",R,86 min,"Action & Adventure, Comedies, Independent Movies",5.269
2655,Movie,The Holiday Calendar,United States,Bradley Walsh,"Kat Graham, Quincy Brown, Ethan Peck, Ron Cephas Jones, Genelle Williams, Ali Hassan, Rodrigo Fernandez-Stoll, Laura de Carteret, Kevin Hanchard, Romaine Waite",2018,"November 2, 2018",TV-G,95 min,"Dramas, Romantic Movies",5.264
5505,Movie,The Iron Lady,"United Kingdom, France",Phyllida Lloyd,"Meryl Streep, Jim Broadbent, Alexandra Roach, Harry Lloyd, Olivia Colman, Iain Glen, Victoria Bewick, Nicholas Farrell, John Sessions, Anthony Head, David Westhead, Julian Wadham, Richard E. Grant, Angus Wright, Roger Allam, Michael Pennington, Susan Brown, Phoebe Waller-Bridge",2011,"July 7, 2019",PG-13,105 min,"Dramas, International Movies",5.263
4927,Movie,NOVA: First Face of America,United States,Graham Townsley,Jay O. Sanders,2018,"July 1, 2019",TV-PG,53 min,Documentaries,5.262
5142,Movie,Russell Peters: Notorious,United States,Dave Higby,Russell Peters,2013,"October 14, 2013",NR,72 min,Stand-Up Comedy,5.255
5772,Movie,We Are Your Friends,"United Kingdom, France, United States",Max Joseph,"Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston, Shiloh Fernandez, Alex Shaffer, Jon Bernthal, Alicia Coppola, Wiley M. Pickett, Jon Abrahams",2015,"January 27, 2020",R,96 min,"Dramas, Independent Movies, Music & Musicals",5.254
4033,Movie,Camp X-Ray,United States,Peter Sattler,"Kristen Stewart, Peyman Moaadi, John Carroll Lynch, Lane Garrison, Joseph Julian Soria, Ser'Darius Blain, Cory Michael Smith, Julia Duffy",2014,"January 14, 2017",R,117 min,"Dramas, Independent Movies",5.253
1788,Movie,The Body,India,Jeethu Joseph,"Rishi Kapoor, Emraan Hashmi, Sobhita Dhulipala, Vedika, Anupam Bhattacharya, Chandan Anand, Arif Zakaria, Rukhsar Ahmed",2019,"February 21, 2020",TV-14,101 min,"International Movies, Thrillers",5.252
2864,Movie,7 Khoon Maaf,India,Vishal Bhardwaj,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",2011,"August 2, 2018",TV-MA,148 min,"Dramas, International Movies, Thrillers",5.25
977,Movie,3 Days to Kill,"United States, France, Serbia",McG,"Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis, Richard Sammel, Marc Andréoni, Bruno Ricci, Jonas Bloquet, Eriq Ebouaney",2014,"December 1, 2020",PG-13,117 min,Action & Adventure,5.25
695,Movie,Wazir,India,Bejoy Nambiar,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, Manav Kaul, Neil Nitin Mukesh, John Abraham",2016,"April 1, 2021",TV-14,98 min,"Dramas, International Movies, Thrillers",5.25
5267,Movie,Speech & Debate,United States,Dan Harris,"Liam James, Sarah Steele, Austin McKenzie, Roger Bart, Janeane Garofalo, Wendi McLendon-Covey, Kal Penn, Kimberly Williams-Paisley, Skylar Astin, Edgar Arreola, Sarah Baker",2017,"July 6, 2017",PG-13,96 min,"Comedies, Dramas, Independent Movies",5.248
5493,Movie,The Hurricane Heist,"United Kingdom, United States",Rob Cohen,"Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Jamie Andrew Cutler",2018,"September 26, 2018",PG-13,103 min,Action & Adventure,5.246
2544,Movie,Bill Hicks: Revelations,United Kingdom,Chris Bould,Bill Hicks,1993,"December 31, 2018",TV-MA,56 min,Stand-Up Comedy,5.246
1674,Movie,Brothers,"India, United States",Karan Malhotra,"Akshay Kumar, Sidharth Malhotra, Jackie Shroff, Jacqueline Fernandez, Shefali Shah, Kulbhushan Kharbanda, Rajendranath Zutshi, Ashutosh Rana",2015,"April 1, 2020",TV-14,155 min,"Action & Adventure, Dramas, International Movies",5.244
786,Movie,The Conjuring,United States,James Wan,"Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston, Shanley Caswell, Hayley McFarland, Joey King, Mackenzie Foy, Kyla Deaver, Shannon Kook",2013,"February 21, 2021",R,112 min,"Horror Movies, Thrillers",5.243
12,Movie,Dark Skies,United States,Scott Stewart,"Keri Russell, Josh Hamilton, J.K. Simmons, Dakota Goyo, Kadan Rockett, L.J. Benet, Rich Hutchman, Myndy Crist, Annie Thurman, Jake Brennan",2013,"September 19, 2021",PG-13,97 min,"Horror Movies, Sci-Fi & Fantasy",5.239
5497,Movie,The Incredible Story of the Giant Pear,Denmark,"Philip Einstein Lipski, Jørgen Lerdam, Amalie Næsby Fick","Paul Tylak, Susie Power, Roger Gregg, Dermot Magennis, Marcus Lamb, J. Drew Lucas",2018,"March 1, 2019",TV-G,75 min,Children & Family Movies,5.238
